block,representation,profile,concentration,estimator,a0
feature_block_2,intervals_n24_d5_o0,kappa_2,2.0,fourier_M8,-0.30150403268175974
feature_block_2,intervals_n24_d5_o0,kappa_2,2.0,fourier_M12,-0.2920652796423041
feature_block_2,intervals_n24_d5_o0,kappa_2,2.0,unweighted_mean_g,-0.3055555555555556
feature_block_2,intervals_n24_d5_o0,kappa_2,2.0,density_weighted_mean_g,-0.29845517980213326
feature_block_2,intervals_n24_d5_o0,kappa_2,2.0,mirror_even_mean_g,-0.3055555555555556
feature_block_2,intervals_n24_d5_o0,kappa_6,6.0,fourier_M2,-0.10850940364126077
feature_block_2,intervals_n24_d5_o0,kappa_6,6.0,fourier_M4,-0.10949172705637979
feature_block_2,intervals_n24_d5_o0,kappa_6,6.0,fourier_M6,-0.10630057955860184
feature_block_2,intervals_n24_d5_o0,kappa_6,6.0,fourier_M8,-0.10192399572252811
feature_block_2,intervals_n24_d5_o0,kappa_6,6.0,fourier_M12,-0.053300230878943575
feature_block_2,intervals_n24_d5_o0,kappa_6,6.0,unweighted_mean_g,-0.11111111111111109
feature_block_2,intervals_n24_d5_o0,kappa_6,6.0,density_weighted_mean_g,-0.089032907672756
feature_block_2,intervals_n24_d5_o0,kappa_6,6.0,mirror_even_mean_g,-0.11111111111111113
feature_block_2,intervals_n24_d5_o0,kappa_9,9.0,fourier_M2,-0.3584151877225593
feature_block_2,intervals_n24_d5_o0,kappa_9,9.0,fourier_M4,-0.3562212538603052
feature_block_2,intervals_n24_d5_o0,kappa_9,9.0,fourier_M6,-0.35906948252542237
feature_block_2,intervals_n24_d5_o0,kappa_9,9.0,fourier_M8,-0.36154107169224436
feature_block_2,intervals_n24_d5_o0,kappa_9,9.0,fourier_M12,-0.3445279328066474
feature_block_2,intervals_n24_d5_o0,kappa_9,9.0,unweighted_mean_g,-0.3564814814814815
feature_block_2,intervals_n24_d5_o0,kappa_9,9.0,density_weighted_mean_g,-0.35632160254642764
feature_block_2,intervals_n24_d5_o0,kappa_9,9.0,mirror_even_mean_g,-0.3564814814814815
feature_block_2,intervals_n24_d5_o0,kappa_12,12.0,fourier_M2,-0.22060154975131446
feature_block_2,intervals_n24_d5_o0,kappa_12,12.0,fourier_M4,-0.21158393969931738
feature_block_2,intervals_n24_d5_o0,kappa_12,12.0,fourier_M6,-0.21730962041263838
feature_block_2,intervals_n24_d5_o0,kappa_12,12.0,fourier_M8,-0.21323470589100982
feature_block_2,intervals_n24_d5_o0,kappa_12,12.0,fourier_M12,-0.19281687683250284
feature_block_2,intervals_n24_d5_o0,kappa_12,12.0,unweighted_mean_g,-0.2175925925925926
feature_block_2,intervals_n24_d5_o0,kappa_12,12.0,density_weighted_mean_g,-0.2016463268037765
feature_block_2,intervals_n24_d5_o0,kappa_12,12.0,mirror_even_mean_g,-0.2175925925925926
feature_block_2,intervals_n24_d6_o0,kappa_2,2.0,fourier_M2,-0.13378360566063235
feature_block_2,intervals_n24_d6_o0,kappa_2,2.0,fourier_M4,-0.13852716576977872
feature_block_2,intervals_n24_d6_o0,kappa_2,2.0,fourier_M6,-0.13991264473063084
feature_block_2,intervals_n24_d6_o0,kappa_2,2.0,fourier_M8,-0.1375633762568133
feature_block_2,intervals_n24_d6_o0,kappa_2,2.0,fourier_M12,-0.14384054128805562
feature_block_2,intervals_n24_d6_o0,kappa_2,2.0,unweighted_mean_g,-0.13425925925925924
feature_block_2,intervals_n24_d6_o0,kappa_2,2.0,density_weighted_mean_g,-0.13785881112114867
feature_block_2,intervals_n24_d6_o0,kappa_2,2.0,mirror_even_mean_g,-0.13425925925925927
feature_block_2,intervals_n24_d6_o0,kappa_6,6.0,fourier_M2,0.05965371366765477
feature_block_2,intervals_n24_d6_o0,kappa_6,6.0,fourier_M4,0.0577158289274647
feature_block_2,intervals_n24_d6_o0,kappa_6,6.0,fourier_M6,0.053485983417201656
feature_block_2,intervals_n24_d6_o0,kappa_6,6.0,fourier_M8,0.0578575136257713
feature_block_2,intervals_n24_d6_o0,kappa_6,6.0,fourier_M12,0.026708488159424663
feature_block_2,intervals_n24_d6_o0,kappa_6,6.0,unweighted_mean_g,0.06018518518518518
feature_block_2,intervals_n24_d6_o0,kappa_6,6.0,density_weighted_mean_g,0.045948440938344354
feature_block_2,intervals_n24_d6_o0,kappa_6,6.0,mirror_even_mean_g,0.060185185185185196
feature_block_2,intervals_n24_d6_o0,kappa_9,9.0,fourier_M2,-0.10056861487903643
feature_block_2,intervals_n24_d6_o0,kappa_9,9.0,fourier_M4,-0.09121310579798826
feature_block_2,intervals_n24_d6_o0,kappa_9,9.0,fourier_M6,-0.09621123817332679
feature_block_2,intervals_n24_d6_o0,kappa_9,9.0,fourier_M8,-0.1004868232989425
feature_block_2,intervals_n24_d6_o0,kappa_9,9.0,fourier_M12,-0.08937666328333883
feature_block_2,intervals_n24_d6_o0,kappa_9,9.0,unweighted_mean_g,-0.10185185185185183
feature_block_2,intervals_n24_d6_o0,kappa_9,9.0,density_weighted_mean_g,-0.092236926060952
feature_block_2,intervals_n24_d6_o0,kappa_9,9.0,mirror_even_mean_g,-0.10185185185185183
feature_block_2,intervals_n24_d6_o0,kappa_12,12.0,fourier_M2,-0.2392679738153134
feature_block_2,intervals_n24_d6_o0,kappa_12,12.0,fourier_M4,-0.22539882614894202
feature_block_2,intervals_n24_d6_o0,kappa_12,12.0,fourier_M6,-0.22640022611026892
feature_block_2,intervals_n24_d6_o0,kappa_12,12.0,fourier_M8,-0.2241121271092298
feature_block_2,intervals_n24_d6_o0,kappa_12,12.0,fourier_M12,-0.22830850791775897
feature_block_2,intervals_n24_d6_o0,kappa_12,12.0,unweighted_mean_g,-0.23611111111111116
feature_block_2,intervals_n24_d6_o0,kappa_12,12.0,density_weighted_mean_g,-0.22990250052879213
feature_block_2,intervals_n24_d6_o0,kappa_12,12.0,mirror_even_mean_g,-0.2361111111111111
feature_block_2,intervals_n12_d6_o0,kappa_2,2.0,fourier_M2,0.02907913374375994
feature_block_2,intervals_n12_d6_o0,kappa_2,2.0,fourier_M4,0.03162143967043899
feature_block_2,intervals_n12_d6_o0,kappa_2,2.0,fourier_M6,0.026441643759530425
feature_block_2,intervals_n12_d6_o0,kappa_2,2.0,fourier_M8,0.03010827640009184
feature_block_2,intervals_n12_d6_o0,kappa_2,2.0,fourier_M12,0.03538701532713056
feature_block_2,intervals_n12_d6_o0,kappa_2,2.0,unweighted_mean_g,0.03240740740740741
feature_block_2,intervals_n12_d6_o0,kappa_2,2.0,density_weighted_mean_g,0.02882243915836544
feature_block_2,intervals_n12_d6_o0,kappa_2,2.0,mirror_even_mean_g,0.03240740740740741
feature_block_2,intervals_n12_d6_o0,kappa_6,6.0,fourier_M2,0.09398108861857163
feature_block_2,intervals_n12_d6_o0,kappa_6,6.0,fourier_M4,0.09481651933030223
feature_block_2,intervals_n12_d6_o0,kappa_6,6.0,fourier_M6,0.09606328444838058
feature_block_2,intervals_n12_d6_o0,kappa_6,6.0,fourier_M8,0.10463039983458368
feature_block_2,intervals_n12_d6_o0,kappa_6,6.0,fourier_M12,0.09329026477274083
feature_block_2,intervals_n12_d6_o0,kappa_6,6.0,unweighted_mean_g,0.09722222222222224
feature_block_2,intervals_n12_d6_o0,kappa_6,6.0,density_weighted_mean_g,0.10044327812729323
feature_block_2,intervals_n12_d6_o0,kappa_6,6.0,mirror_even_mean_g,0.09722222222222222
feature_block_2,intervals_n12_d6_o0,kappa_9,9.0,fourier_M2,0.36615507174929607
feature_block_2,intervals_n12_d6_o0,kappa_9,9.0,fourier_M4,0.3695492019685234
feature_block_2,intervals_n12_d6_o0,kappa_9,9.0,fourier_M6,0.36712656680995503
feature_block_2,intervals_n12_d6_o0,kappa_9,9.0,fourier_M8,0.3595860988736675
feature_block_2,intervals_n12_d6_o0,kappa_9,9.0,fourier_M12,0.3597153795252115
feature_block_2,intervals_n12_d6_o0,kappa_9,9.0,unweighted_mean_g,0.3703703703703704
feature_block_2,intervals_n12_d6_o0,kappa_9,9.0,density_weighted_mean_g,0.36333070056863703
feature_block_2,intervals_n12_d6_o0,kappa_9,9.0,mirror_even_mean_g,0.3703703703703704
feature_block_2,intervals_n12_d6_o0,kappa_12,12.0,fourier_M2,0.46453185065838426
feature_block_2,intervals_n12_d6_o0,kappa_12,12.0,fourier_M4,0.4695737722472445
feature_block_2,intervals_n12_d6_o0,kappa_12,12.0,fourier_M6,0.4651654734407603
feature_block_2,intervals_n12_d6_o0,kappa_12,12.0,fourier_M8,0.4661246714770375
feature_block_2,intervals_n12_d6_o0,kappa_12,12.0,fourier_M12,0.4744052430124564
feature_block_2,intervals_n12_d6_o0,kappa_12,12.0,unweighted_mean_g,0.4722222222222222
feature_block_2,intervals_n12_d6_o0,kappa_12,12.0,density_weighted_mean_g,0.46820888325700183
feature_block_2,intervals_n12_d6_o0,kappa_12,12.0,mirror_even_mean_g,0.4722222222222222
feature_block_2,intervals_n18_d6_o0,kappa_2,2.0,fourier_M2,-0.14979658741296428
feature_block_2,intervals_n18_d6_o0,kappa_2,2.0,fourier_M4,-0.15259159434537622
feature_block_2,intervals_n18_d6_o0,kappa_2,2.0,fourier_M6,-0.15456374615266275
feature_block_2,intervals_n18_d6_o0,kappa_2,2.0,fourier_M8,-0.13989618246789415
feature_block_2,intervals_n18_d6_o0,kappa_2,2.0,fourier_M12,-0.17782996033101306
feature_block_2,intervals_n18_d6_o0,kappa_2,2.0,unweighted_mean_g,-0.14814814814814814
feature_block_2,intervals_n18_d6_o0,kappa_2,2.0,density_weighted_mean_g,-0.1618163725749475
feature_block_2,intervals_n18_d6_o0,kappa_2,2.0,mirror_even_mean_g,-0.14814814814814814
feature_block_2,intervals_n18_d6_o0,kappa_6,6.0,fourier_M2,0.07028437715200152
feature_block_2,intervals_n18_d6_o0,kappa_6,6.0,fourier_M4,0.05777454401249632
feature_block_2,intervals_n18_d6_o0,kappa_6,6.0,fourier_M6,0.05480175645167596
feature_block_2,intervals_n18_d6_o0,kappa_6,6.0,fourier_M8,0.05564199094962992
feature_block_2,intervals_n18_d6_o0,kappa_6,6.0,fourier_M12,0.06639206919612821
feature_block_2,intervals_n18_d6_o0,kappa_6,6.0,unweighted_mean_g,0.07407407407407408
feature_block_2,intervals_n18_d6_o0,kappa_6,6.0,density_weighted_mean_g,0.0650226906003511
feature_block_2,intervals_n18_d6_o0,kappa_6,6.0,mirror_even_mean_g,0.07407407407407408
feature_block_2,intervals_n18_d6_o0,kappa_9,9.0,fourier_M2,0.27731819076888
feature_block_2,intervals_n18_d6_o0,kappa_9,9.0,fourier_M4,0.27474565714355326
feature_block_2,intervals_n18_d6_o0,kappa_9,9.0,fourier_M6,0.2736863804667809
feature_block_2,intervals_n18_d6_o0,kappa_9,9.0,fourier_M8,0.27402080305462395
feature_block_2,intervals_n18_d6_o0,kappa_9,9.0,fourier_M12,0.24830613785679945
feature_block_2,intervals_n18_d6_o0,kappa_9,9.0,unweighted_mean_g,0.28240740740740744
feature_block_2,intervals_n18_d6_o0,kappa_9,9.0,density_weighted_mean_g,0.2740609196003089
feature_block_2,intervals_n18_d6_o0,kappa_9,9.0,mirror_even_mean_g,0.28240740740740744
feature_block_2,intervals_n18_d6_o0,kappa_12,12.0,fourier_M2,0.30633510413579124
feature_block_2,intervals_n18_d6_o0,kappa_12,12.0,fourier_M4,0.2957453563112162
feature_block_2,intervals_n18_d6_o0,kappa_12,12.0,fourier_M6,0.2930768421119043
feature_block_2,intervals_n18_d6_o0,kappa_12,12.0,fourier_M8,0.2895796845473848
feature_block_2,intervals_n18_d6_o0,kappa_12,12.0,fourier_M12,0.30677870804424345
feature_block_2,intervals_n18_d6_o0,kappa_12,12.0,unweighted_mean_g,0.31018518518518523
feature_block_2,intervals_n18_d6_o0,kappa_12,12.0,density_weighted_mean_g,0.29989357863777566
feature_block_2,intervals_n18_d6_o0,kappa_12,12.0,mirror_even_mean_g,0.31018518518518523
feature_block_2,intervals_n30_d6_o0,kappa_2,2.0,fourier_M2,-0.05954916191902418
feature_block_2,intervals_n30_d6_o0,kappa_2,2.0,fourier_M4,-0.059346776179480205
feature_block_2,intervals_n30_d6_o0,kappa_2,2.0,fourier_M6,-0.05868810396981093
feature_block_2,intervals_n30_d6_o0,kappa_2,2.0,fourier_M8,-0.05343470845344103
feature_block_2,intervals_n30_d6_o0,kappa_2,2.0,fourier_M12,-0.06594187693942918
feature_block_2,intervals_n30_d6_o0,kappa_2,2.0,unweighted_mean_g,-0.06018518518518517
feature_block_2,intervals_n30_d6_o0,kappa_2,2.0,density_weighted_mean_g,-0.06676401714545266
feature_block_2,intervals_n30_d6_o0,kappa_2,2.0,mirror_even_mean_g,-0.06018518518518518
feature_block_2,intervals_n30_d6_o0,kappa_6,6.0,fourier_M2,-0.09066771189666334
feature_block_2,intervals_n30_d6_o0,kappa_6,6.0,fourier_M4,-0.08800784937659537
feature_block_2,intervals_n30_d6_o0,kappa_6,6.0,fourier_M6,-0.08635517054980225
feature_block_2,intervals_n30_d6_o0,kappa_6,6.0,fourier_M8,-0.09723999090645265
feature_block_2,intervals_n30_d6_o0,kappa_6,6.0,fourier_M12,-0.12884601495536047
feature_block_2,intervals_n30_d6_o0,kappa_6,6.0,unweighted_mean_g,-0.0925925925925926
feature_block_2,intervals_n30_d6_o0,kappa_6,6.0,density_weighted_mean_g,-0.10605813871474035
feature_block_2,intervals_n30_d6_o0,kappa_6,6.0,mirror_even_mean_g,-0.0925925925925926
feature_block_2,intervals_n30_d6_o0,kappa_9,9.0,fourier_M2,-0.060079231756798114
feature_block_2,intervals_n30_d6_o0,kappa_9,9.0,fourier_M4,-0.05640475991911366
feature_block_2,intervals_n30_d6_o0,kappa_9,9.0,fourier_M6,-0.057979800640127116
feature_block_2,intervals_n30_d6_o0,kappa_9,9.0,fourier_M8,-0.05925414743071459
feature_block_2,intervals_n30_d6_o0,kappa_9,9.0,fourier_M12,-0.04489552657621907
feature_block_2,intervals_n30_d6_o0,kappa_9,9.0,unweighted_mean_g,-0.06481481481481483
feature_block_2,intervals_n30_d6_o0,kappa_9,9.0,density_weighted_mean_g,-0.05079874880616287
feature_block_2,intervals_n30_d6_o0,kappa_9,9.0,mirror_even_mean_g,-0.06481481481481483
feature_block_2,intervals_n30_d6_o0,kappa_12,12.0,fourier_M2,-0.15031584173032833
feature_block_2,intervals_n30_d6_o0,kappa_12,12.0,fourier_M4,-0.14228181313416763
feature_block_2,intervals_n30_d6_o0,kappa_12,12.0,fourier_M6,-0.1420639004264425
feature_block_2,intervals_n30_d6_o0,kappa_12,12.0,fourier_M8,-0.1446670447617408
feature_block_2,intervals_n30_d6_o0,kappa_12,12.0,fourier_M12,-0.16029207102331888
feature_block_2,intervals_n30_d6_o0,kappa_12,12.0,unweighted_mean_g,-0.15277777777777776
feature_block_2,intervals_n30_d6_o0,kappa_12,12.0,density_weighted_mean_g,-0.14967881863306368
feature_block_2,intervals_n30_d6_o0,kappa_12,12.0,mirror_even_mean_g,-0.1527777777777778
feature_block_2,intervals_n36_d6_o0,kappa_2,2.0,fourier_M2,-0.2673030334212263
feature_block_2,intervals_n36_d6_o0,kappa_2,2.0,fourier_M4,-0.2758097799374949
feature_block_2,intervals_n36_d6_o0,kappa_2,2.0,fourier_M6,-0.28212563224556775
feature_block_2,intervals_n36_d6_o0,kappa_2,2.0,fourier_M8,-0.28073765098268666
feature_block_2,intervals_n36_d6_o0,kappa_2,2.0,fourier_M12,-0.27548951357616003
feature_block_2,intervals_n36_d6_o0,kappa_2,2.0,unweighted_mean_g,-0.26851851851851855
feature_block_2,intervals_n36_d6_o0,kappa_2,2.0,density_weighted_mean_g,-0.2769719408814988
feature_block_2,intervals_n36_d6_o0,kappa_2,2.0,mirror_even_mean_g,-0.2685185185185185
feature_block_2,intervals_n36_d6_o0,kappa_6,6.0,fourier_M2,-0.28519208640425286
feature_block_2,intervals_n36_d6_o0,kappa_6,6.0,fourier_M4,-0.30207065502972985
feature_block_2,intervals_n36_d6_o0,kappa_6,6.0,fourier_M6,-0.3039949645150528
feature_block_2,intervals_n36_d6_o0,kappa_6,6.0,fourier_M8,-0.3031243048861788
feature_block_2,intervals_n36_d6_o0,kappa_6,6.0,fourier_M12,-0.31451514562028726
feature_block_2,intervals_n36_d6_o0,kappa_6,6.0,unweighted_mean_g,-0.28703703703703703
feature_block_2,intervals_n36_d6_o0,kappa_6,6.0,density_weighted_mean_g,-0.3070452990438177
feature_block_2,intervals_n36_d6_o0,kappa_6,6.0,mirror_even_mean_g,-0.28703703703703703
feature_block_2,intervals_n36_d6_o0,kappa_9,9.0,fourier_M2,-0.4187198174986922
feature_block_2,intervals_n36_d6_o0,kappa_9,9.0,fourier_M4,-0.4219955833269516
feature_block_2,intervals_n36_d6_o0,kappa_9,9.0,fourier_M6,-0.4262230256598971
feature_block_2,intervals_n36_d6_o0,kappa_9,9.0,fourier_M8,-0.43434127196523203
feature_block_2,intervals_n36_d6_o0,kappa_9,9.0,fourier_M12,-0.42021924043952313
feature_block_2,intervals_n36_d6_o0,kappa_9,9.0,unweighted_mean_g,-0.4212962962962964
feature_block_2,intervals_n36_d6_o0,kappa_9,9.0,density_weighted_mean_g,-0.4228609308458322
feature_block_2,intervals_n36_d6_o0,kappa_9,9.0,mirror_even_mean_g,-0.42129629629629634
feature_block_2,intervals_n36_d6_o0,kappa_12,12.0,fourier_M2,-0.3844212659894091
feature_block_2,intervals_n36_d6_o0,kappa_12,12.0,fourier_M4,-0.38980424576942896
feature_block_2,intervals_n36_d6_o0,kappa_12,12.0,fourier_M6,-0.3913313964528897
feature_block_2,intervals_n36_d6_o0,kappa_12,12.0,fourier_M8,-0.3872744942093297
feature_block_2,intervals_n36_d6_o0,kappa_12,12.0,fourier_M12,-0.39060386297635585
feature_block_2,intervals_n36_d6_o0,kappa_12,12.0,unweighted_mean_g,-0.3842592592592593
feature_block_2,intervals_n36_d6_o0,kappa_12,12.0,density_weighted_mean_g,-0.3942166354244907
feature_block_2,intervals_n36_d6_o0,kappa_12,12.0,mirror_even_mean_g,-0.38425925925925924
feature_block_2,intervals_n48_d6_o0,kappa_2,2.0,fourier_M2,-0.12512580763074369
feature_block_2,intervals_n48_d6_o0,kappa_2,2.0,fourier_M4,-0.13563098608510799
feature_block_2,intervals_n48_d6_o0,kappa_2,2.0,fourier_M6,-0.14064937770608027
feature_block_2,intervals_n48_d6_o0,kappa_2,2.0,fourier_M8,-0.14102228682943613
feature_block_2,intervals_n48_d6_o0,kappa_2,2.0,fourier_M12,-0.14593812030302453
feature_block_2,intervals_n48_d6_o0,kappa_2,2.0,unweighted_mean_g,-0.125
feature_block_2,intervals_n48_d6_o0,kappa_2,2.0,density_weighted_mean_g,-0.13998171235955625
feature_block_2,intervals_n48_d6_o0,kappa_2,2.0,mirror_even_mean_g,-0.125
feature_block_2,intervals_n48_d6_o0,kappa_6,6.0,fourier_M2,-0.29797757399286173
feature_block_2,intervals_n48_d6_o0,kappa_6,6.0,fourier_M4,-0.30558459024543816
feature_block_2,intervals_n48_d6_o0,kappa_6,6.0,fourier_M6,-0.30561421364170255
feature_block_2,intervals_n48_d6_o0,kappa_6,6.0,fourier_M8,-0.3031365435690335
feature_block_2,intervals_n48_d6_o0,kappa_6,6.0,fourier_M12,-0.32020503657226074
feature_block_2,intervals_n48_d6_o0,kappa_6,6.0,unweighted_mean_g,-0.2962962962962963
feature_block_2,intervals_n48_d6_o0,kappa_6,6.0,density_weighted_mean_g,-0.31080323443775826
feature_block_2,intervals_n48_d6_o0,kappa_6,6.0,mirror_even_mean_g,-0.2962962962962963
feature_block_2,intervals_n48_d6_o0,kappa_9,9.0,fourier_M2,-0.2587005021570754
feature_block_2,intervals_n48_d6_o0,kappa_9,9.0,fourier_M4,-0.2641115398893978
feature_block_2,intervals_n48_d6_o0,kappa_9,9.0,fourier_M6,-0.2666950519045958
feature_block_2,intervals_n48_d6_o0,kappa_9,9.0,fourier_M8,-0.26930134530572947
feature_block_2,intervals_n48_d6_o0,kappa_9,9.0,fourier_M12,-0.27381111425273097
feature_block_2,intervals_n48_d6_o0,kappa_9,9.0,unweighted_mean_g,-0.25925925925925924
feature_block_2,intervals_n48_d6_o0,kappa_9,9.0,density_weighted_mean_g,-0.270409308069931
feature_block_2,intervals_n48_d6_o0,kappa_9,9.0,mirror_even_mean_g,-0.2592592592592593
feature_block_2,intervals_n48_d6_o0,kappa_12,12.0,fourier_M2,-0.26015276465856363
feature_block_2,intervals_n48_d6_o0,kappa_12,12.0,fourier_M4,-0.26808297331438413
feature_block_2,intervals_n48_d6_o0,kappa_12,12.0,fourier_M6,-0.27035476329936947
feature_block_2,intervals_n48_d6_o0,kappa_12,12.0,fourier_M8,-0.26392617103018484
feature_block_2,intervals_n48_d6_o0,kappa_12,12.0,fourier_M12,-0.26820933370415745
feature_block_2,intervals_n48_d6_o0,kappa_12,12.0,unweighted_mean_g,-0.25925925925925924
feature_block_2,intervals_n48_d6_o0,kappa_12,12.0,density_weighted_mean_g,-0.2673401327804967
feature_block_2,intervals_n48_d6_o0,kappa_12,12.0,mirror_even_mean_g,-0.25925925925925924
feature_block_2,centers_n24_d6_o0,kappa_2,2.0,fourier_M2,-0.2429028622796278
feature_block_2,centers_n24_d6_o0,kappa_2,2.0,fourier_M4,-0.2396097972967707
feature_block_2,centers_n24_d6_o0,kappa_2,2.0,fourier_M6,-0.23991268486675757
feature_block_2,centers_n24_d6_o0,kappa_2,2.0,fourier_M8,-0.23902083817092706
feature_block_2,centers_n24_d6_o0,kappa_2,2.0,fourier_M12,-0.22376157374595287
feature_block_2,centers_n24_d6_o0,kappa_2,2.0,unweighted_mean_g,-0.24537037037037038
feature_block_2,centers_n24_d6_o0,kappa_2,2.0,density_weighted_mean_g,-0.23711994872551378
feature_block_2,centers_n24_d6_o0,kappa_2,2.0,mirror_even_mean_g,-0.24537037037037035
feature_block_2,centers_n24_d6_o0,kappa_6,6.0,fourier_M2,-0.31142646710826727
feature_block_2,centers_n24_d6_o0,kappa_6,6.0,fourier_M4,-0.2942076533129765
feature_block_2,centers_n24_d6_o0,kappa_6,6.0,fourier_M6,-0.300788181878209
feature_block_2,centers_n24_d6_o0,kappa_6,6.0,fourier_M8,-0.29044142217181557
feature_block_2,centers_n24_d6_o0,kappa_6,6.0,fourier_M12,-0.30922312824623477
feature_block_2,centers_n24_d6_o0,kappa_6,6.0,unweighted_mean_g,-0.31481481481481477
feature_block_2,centers_n24_d6_o0,kappa_6,6.0,density_weighted_mean_g,-0.29900013611777326
feature_block_2,centers_n24_d6_o0,kappa_6,6.0,mirror_even_mean_g,-0.31481481481481477
feature_block_2,centers_n24_d6_o0,kappa_9,9.0,fourier_M2,-0.1421953499959409
feature_block_2,centers_n24_d6_o0,kappa_9,9.0,fourier_M4,-0.1479661109779996
feature_block_2,centers_n24_d6_o0,kappa_9,9.0,fourier_M6,-0.15232871334019607
feature_block_2,centers_n24_d6_o0,kappa_9,9.0,fourier_M8,-0.1400594996544732
feature_block_2,centers_n24_d6_o0,kappa_9,9.0,fourier_M12,-0.1265972011148131
feature_block_2,centers_n24_d6_o0,kappa_9,9.0,unweighted_mean_g,-0.14351851851851855
feature_block_2,centers_n24_d6_o0,kappa_9,9.0,density_weighted_mean_g,-0.13570947731509492
feature_block_2,centers_n24_d6_o0,kappa_9,9.0,mirror_even_mean_g,-0.14351851851851852
feature_block_2,centers_n24_d6_o0,kappa_12,12.0,fourier_M2,-0.30722643039369135
feature_block_2,centers_n24_d6_o0,kappa_12,12.0,fourier_M4,-0.3169646191664821
feature_block_2,centers_n24_d6_o0,kappa_12,12.0,fourier_M6,-0.3175405375346471
feature_block_2,centers_n24_d6_o0,kappa_12,12.0,fourier_M8,-0.30988548785765746
feature_block_2,centers_n24_d6_o0,kappa_12,12.0,fourier_M12,-0.28618645528021264
feature_block_2,centers_n24_d6_o0,kappa_12,12.0,unweighted_mean_g,-0.3055555555555556
feature_block_2,centers_n24_d6_o0,kappa_12,12.0,density_weighted_mean_g,-0.30110593199580943
feature_block_2,centers_n24_d6_o0,kappa_12,12.0,mirror_even_mean_g,-0.3055555555555556
feature_block_2,centers_n24_d6_o0.125,kappa_2,2.0,fourier_M2,-0.2856161115069627
feature_block_2,centers_n24_d6_o0.125,kappa_2,2.0,fourier_M4,-0.2885279953448932
feature_block_2,centers_n24_d6_o0.125,kappa_2,2.0,fourier_M6,-0.2882210229815449
feature_block_2,centers_n24_d6_o0.125,kappa_2,2.0,fourier_M8,-0.29870084613346254
feature_block_2,centers_n24_d6_o0.125,kappa_2,2.0,fourier_M12,-0.27960054431535786
feature_block_2,centers_n24_d6_o0.125,kappa_2,2.0,unweighted_mean_g,-0.287037037037037
feature_block_2,centers_n24_d6_o0.125,kappa_2,2.0,density_weighted_mean_g,-0.28580971735681787
feature_block_2,centers_n24_d6_o0.125,kappa_2,2.0,mirror_even_mean_g,-0.287037037037037
feature_block_2,centers_n24_d6_o0.125,kappa_6,6.0,fourier_M2,-0.34748993131736206
feature_block_2,centers_n24_d6_o0.125,kappa_6,6.0,fourier_M4,-0.344603199272967
feature_block_2,centers_n24_d6_o0.125,kappa_6,6.0,fourier_M6,-0.34780036707554124
feature_block_2,centers_n24_d6_o0.125,kappa_6,6.0,fourier_M8,-0.34919517828091295
feature_block_2,centers_n24_d6_o0.125,kappa_6,6.0,fourier_M12,-0.3926807733961735
feature_block_2,centers_n24_d6_o0.125,kappa_6,6.0,unweighted_mean_g,-0.3518518518518518
feature_block_2,centers_n24_d6_o0.125,kappa_6,6.0,density_weighted_mean_g,-0.3650147129230709
feature_block_2,centers_n24_d6_o0.125,kappa_6,6.0,mirror_even_mean_g,-0.35185185185185186
feature_block_2,centers_n24_d6_o0.125,kappa_9,9.0,fourier_M2,-0.3053952387914589
feature_block_2,centers_n24_d6_o0.125,kappa_9,9.0,fourier_M4,-0.316677931045959
feature_block_2,centers_n24_d6_o0.125,kappa_9,9.0,fourier_M6,-0.31436737213629834
feature_block_2,centers_n24_d6_o0.125,kappa_9,9.0,fourier_M8,-0.3330100404290033
feature_block_2,centers_n24_d6_o0.125,kappa_9,9.0,fourier_M12,-0.3654536460300847
feature_block_2,centers_n24_d6_o0.125,kappa_9,9.0,unweighted_mean_g,-0.3055555555555555
feature_block_2,centers_n24_d6_o0.125,kappa_9,9.0,density_weighted_mean_g,-0.34102931697128536
feature_block_2,centers_n24_d6_o0.125,kappa_9,9.0,mirror_even_mean_g,-0.3055555555555556
feature_block_2,centers_n24_d6_o0.125,kappa_12,12.0,fourier_M2,-0.29406988090525454
feature_block_2,centers_n24_d6_o0.125,kappa_12,12.0,fourier_M4,-0.3038338367710166
feature_block_2,centers_n24_d6_o0.125,kappa_12,12.0,fourier_M6,-0.31129385708058244
feature_block_2,centers_n24_d6_o0.125,kappa_12,12.0,fourier_M8,-0.31456801253438393
feature_block_2,centers_n24_d6_o0.125,kappa_12,12.0,fourier_M12,-0.3380151832871787
feature_block_2,centers_n24_d6_o0.125,kappa_12,12.0,unweighted_mean_g,-0.2916666666666667
feature_block_2,centers_n24_d6_o0.125,kappa_12,12.0,density_weighted_mean_g,-0.3278582986362338
feature_block_2,centers_n24_d6_o0.125,kappa_12,12.0,mirror_even_mean_g,-0.29166666666666663
feature_block_2,centers_n24_d6_o0.25,kappa_2,2.0,fourier_M2,-0.5329407564169513
feature_block_2,centers_n24_d6_o0.25,kappa_2,2.0,fourier_M4,-0.5452310882026801
feature_block_2,centers_n24_d6_o0.25,kappa_2,2.0,fourier_M6,-0.5459401389300655
feature_block_2,centers_n24_d6_o0.25,kappa_2,2.0,fourier_M8,-0.5462266721439926
feature_block_2,centers_n24_d6_o0.25,kappa_2,2.0,fourier_M12,-0.5446820975895361
