block,representation,profile,concentration,fourier_order,g_prime0,n_fixed_points_fitted,status
feature_block_2,intervals_n48_d6_o0,kappa_12,12.0,4,2.7907065817773886,2,diagnostic_only_not_primary
feature_block_2,intervals_n48_d6_o0,kappa_12,12.0,6,3.610441255321278,2,diagnostic_only_not_primary
feature_block_2,intervals_n48_d6_o0,kappa_12,12.0,8,5.664837673692112,2,diagnostic_only_not_primary
feature_block_2,intervals_n48_d6_o0,kappa_12,12.0,12,8.412692972614542,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0,kappa_2,2.0,2,0.6208518698889592,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0,kappa_2,2.0,4,1.408936158854647,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0,kappa_2,2.0,6,2.3954621163115006,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0,kappa_2,2.0,8,2.274741047954042,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0,kappa_2,2.0,12,0.1931464230057449,8,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0,kappa_6,6.0,2,-0.16123496762694478,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0,kappa_6,6.0,4,-0.5858955927127251,6,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0,kappa_6,6.0,6,-0.6761200076273305,10,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0,kappa_6,6.0,8,-1.0238112847118037,10,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0,kappa_6,6.0,12,-1.1118640709212069,12,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0,kappa_9,9.0,2,0.08202019828308588,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0,kappa_9,9.0,4,1.1349734862171363,6,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0,kappa_9,9.0,6,0.2940617496492506,10,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0,kappa_9,9.0,8,-0.053821201819627414,10,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0,kappa_9,9.0,12,5.36897877981932,16,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0,kappa_12,12.0,2,-0.5448407646522397,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0,kappa_12,12.0,4,0.2886851231321152,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0,kappa_12,12.0,6,0.1912034203687551,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0,kappa_12,12.0,8,1.0564177033232691,6,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0,kappa_12,12.0,12,-0.14134966157587364,12,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.125,kappa_2,2.0,2,0.56816181643975,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.125,kappa_2,2.0,4,0.894189255313936,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.125,kappa_2,2.0,6,0.5271958169169937,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.125,kappa_2,2.0,8,-0.7604917112421173,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.125,kappa_2,2.0,12,-2.1487245277314897,12,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.125,kappa_6,6.0,2,0.47382961152932873,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.125,kappa_6,6.0,4,1.71211199953007,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.125,kappa_6,6.0,6,2.603806215365411,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.125,kappa_6,6.0,8,1.4196865963258594,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.125,kappa_6,6.0,12,3.049879800101748,8,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.125,kappa_9,9.0,2,-0.31095633501837805,0,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.125,kappa_9,9.0,4,-0.2100162281350474,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.125,kappa_9,9.0,6,-0.858297369181564,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.125,kappa_9,9.0,8,-0.22262257939427682,6,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.125,kappa_9,9.0,12,-3.5361514456234877,12,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.125,kappa_12,12.0,2,0.22719562261827278,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.125,kappa_12,12.0,4,-0.7098208573717294,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.125,kappa_12,12.0,6,0.33435701131719064,8,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.125,kappa_12,12.0,8,-1.4524903964408833,8,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.125,kappa_12,12.0,12,-0.46765456442217507,10,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.25,kappa_2,2.0,2,0.20442728725848594,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.25,kappa_2,2.0,4,1.527150463283659,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.25,kappa_2,2.0,6,2.2139612897610914,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.25,kappa_2,2.0,8,3.5310172769863426,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.25,kappa_2,2.0,12,3.736217954492297,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.25,kappa_6,6.0,2,-0.5539052597957158,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.25,kappa_6,6.0,4,-2.2315232560727556,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.25,kappa_6,6.0,6,-2.5626705004567794,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.25,kappa_6,6.0,8,-2.42371621028169,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.25,kappa_6,6.0,12,-4.923125418473061,6,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.25,kappa_9,9.0,2,-0.06351894327533444,0,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.25,kappa_9,9.0,4,1.2722373639061177,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.25,kappa_9,9.0,6,1.0648368737927323,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.25,kappa_9,9.0,8,-1.8808960650852344,10,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.25,kappa_9,9.0,12,-5.297301488180625,16,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.25,kappa_12,12.0,2,-0.22316928620170975,0,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.25,kappa_12,12.0,4,0.2872773803016212,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.25,kappa_12,12.0,6,-1.4148482627538714,6,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.25,kappa_12,12.0,8,-2.085597977961739,6,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.25,kappa_12,12.0,12,-2.957837287457388,8,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.375,kappa_2,2.0,2,0.08880880239219346,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.375,kappa_2,2.0,4,0.5721468576352254,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.375,kappa_2,2.0,6,1.956848761527013,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.375,kappa_2,2.0,8,2.852790110399438,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.375,kappa_2,2.0,12,4.271960659282993,12,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.375,kappa_6,6.0,2,-0.1308283304630684,0,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.375,kappa_6,6.0,4,-0.8658018877055533,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.375,kappa_6,6.0,6,-0.9480076994458227,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.375,kappa_6,6.0,8,-0.014762200573623714,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.375,kappa_6,6.0,12,2.0993922873531945,6,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.375,kappa_9,9.0,2,-0.23771975339116,0,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.375,kappa_9,9.0,4,0.6849032482227895,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.375,kappa_9,9.0,6,-0.23270345858795802,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.375,kappa_9,9.0,8,-1.832839291415903,6,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.375,kappa_9,9.0,12,-4.547370070403263,12,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.375,kappa_12,12.0,2,0.18175883576446789,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.375,kappa_12,12.0,4,1.2550875698498305,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.375,kappa_12,12.0,6,1.6387693390934157,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.375,kappa_12,12.0,8,2.436493734175662,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.375,kappa_12,12.0,12,-0.3363252031227896,8,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.5,kappa_2,2.0,2,0.17646117743649092,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.5,kappa_2,2.0,4,0.8549941185548847,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.5,kappa_2,2.0,6,1.5780533524703917,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.5,kappa_2,2.0,8,4.164952183937741,10,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.5,kappa_2,2.0,12,0.4100042106207309,10,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.5,kappa_6,6.0,2,-0.7314739285716866,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.5,kappa_6,6.0,4,0.9476787194305238,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.5,kappa_6,6.0,6,1.0463605431197776,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.5,kappa_6,6.0,8,0.6643496107604194,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.5,kappa_6,6.0,12,1.894706791928989,12,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.5,kappa_9,9.0,2,-0.7014494090524981,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.5,kappa_9,9.0,4,-0.9824509548091628,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.5,kappa_9,9.0,6,0.031414775773221805,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.5,kappa_9,9.0,8,-0.4129385352829172,8,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.5,kappa_9,9.0,12,2.8817141646081676,12,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.5,kappa_12,12.0,2,-1.0669646747607726,2,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.5,kappa_12,12.0,4,-1.0071297054355677,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.5,kappa_12,12.0,6,-0.6518989330293781,4,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.5,kappa_12,12.0,8,1.407373965709497,6,diagnostic_only_not_primary
feature_block_2,centers_n24_d6_o0.5,kappa_12,12.0,12,1.1550567442292456,6,diagnostic_only_not_primary
