representation,profile,profile_family,source_family,acquisition_block,run_dir,offset_index,offset_radians,epsilon_level,sparse_realization,offset_group,count_retard,count_stay,count_advance,estimated_eps,unresolved_near_zero
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,11,-1.193267876314604,+0.100,na,g1,11,0,1,0.06388922356200855,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,12,-1.01205578829373,+0.100,na,g2,12,0,0,0.08197939235870755,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,13,-0.815390451126862,+0.100,na,g2,10,0,2,0.09262781945658338,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,14,-0.582253411155328,+0.100,na,g2,12,0,0,0.09781029943990294,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,15,-0.424110634258503,+0.100,na,g2,11,0,1,0.0990982431506443,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,16,-0.252363301580937,+0.100,na,g2,7,0,5,0.09965486669987556,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,17,-0.126277469898986,+0.100,na,g2,11,0,1,0.09980862250508848,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,18,0.126277469898986,+0.100,na,g3,4,2,6,0.09980862250508837,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,19,0.252363301580937,+0.100,na,g3,0,0,12,0.09965486669987556,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,20,0.424110634258503,+0.100,na,g3,0,0,12,0.0990982431506443,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,21,0.582253411155328,+0.100,na,g3,1,0,11,0.09781029943990294,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,22,0.815390451126862,+0.100,na,g3,5,0,7,0.0926278194565836,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,23,1.01205578829373,+0.100,na,g3,2,0,10,0.08197939235870744,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,24,1.193267876314604,+0.100,na,g4,0,0,12,0.06388922356200877,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,25,1.326501968991361,+0.100,na,g4,0,0,12,0.044710405670592035,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,26,1.459132129739855,+0.100,na,g4,0,0,12,0.021429609293589502,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,27,1.70513797996314,+0.100,na,g4,2,0,10,-0.02563468735732849,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,28,1.81130581486731,+0.100,na,g4,4,0,8,-0.04409722028617763,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,29,1.955683617054956,+0.100,na,g4,11,0,1,-0.06480402839904553,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,30,2.125472971056087,+0.100,na,g5,5,0,7,-0.08167046631870678,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,31,2.360717942934366,+0.100,na,g5,3,0,9,-0.09378190128800601,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,32,2.518873672395674,+0.100,na,g5,6,0,6,-0.09727025086650737,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,33,2.746279632217894,+0.100,na,g5,10,0,2,-0.0992345244033247,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,34,2.92640177655781,+0.100,na,g5,12,0,0,-0.09971537038466599,False
centers_24_standard,antipodal_weps_p100_k6,antipodal_weps_p100_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,35,3.060726315293831,+0.100,na,g5,11,0,1,-0.09983446103814891,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,0,-3.060726315293831,+0.200,na,g0,5,7,0,-0.19966892207629788,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,1,-2.92640177655781,+0.200,na,g0,8,0,4,-0.19943074076933182,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,2,-2.746279632217894,+0.200,na,g0,9,0,3,-0.1984690488066494,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,3,-2.518873672395674,+0.200,na,g0,8,0,4,-0.19454050173301474,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,4,-2.360717942934366,+0.200,na,g0,10,0,2,-0.1875638025760119,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,5,-2.125472971056087,+0.200,na,g0,12,0,0,-0.1633409326374134,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,6,-1.955683617054956,+0.200,na,g1,12,0,0,-0.1296080567980905,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,7,-1.81130581486731,+0.200,na,g1,9,0,3,-0.08819444057235493,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,8,-1.70513797996314,+0.200,na,g1,12,0,0,-0.051269374714656535,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,9,-1.459132129739855,+0.200,na,g1,10,0,2,0.042859218587179226,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,10,-1.326501968991361,+0.200,na,g1,11,0,1,0.08942081134118407,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,11,-1.193267876314604,+0.200,na,g1,10,0,2,0.12777844712401742,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,12,-1.01205578829373,+0.200,na,g2,10,0,2,0.16395878471741476,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,13,-0.815390451126862,+0.200,na,g2,9,0,3,0.1852556389131671,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,14,-0.582253411155328,+0.200,na,g2,7,0,5,0.19562059887980587,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,15,-0.424110634258503,+0.200,na,g2,11,0,1,0.1981964863012885,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,16,-0.252363301580937,+0.200,na,g2,12,0,0,0.19930973339975078,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,17,-0.126277469898986,+0.200,na,g2,3,1,8,0.19961724501017675,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,18,0.126277469898986,+0.200,na,g3,4,1,7,0.19961724501017675,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,19,0.252363301580937,+0.200,na,g3,1,0,11,0.199309733399751,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,20,0.424110634258503,+0.200,na,g3,2,0,10,0.1981964863012885,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,21,0.582253411155328,+0.200,na,g3,0,0,12,0.19562059887980598,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,22,0.815390451126862,+0.200,na,g3,5,0,7,0.1852556389131671,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,23,1.01205578829373,+0.200,na,g3,3,0,9,0.16395878471741487,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,24,1.193267876314604,+0.200,na,g4,1,0,11,0.12777844712401754,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,25,1.326501968991361,+0.200,na,g4,1,0,11,0.08942081134118385,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,26,1.459132129739855,+0.200,na,g4,2,0,10,0.04285921858717945,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,27,1.70513797996314,+0.200,na,g4,0,0,12,-0.05126937471465709,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,28,1.81130581486731,+0.200,na,g4,6,0,6,-0.08819444057235526,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,29,1.955683617054956,+0.200,na,g4,7,0,5,-0.12960805679809073,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,30,2.125472971056087,+0.200,na,g5,6,0,6,-0.16334093263741362,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,31,2.360717942934366,+0.200,na,g5,0,0,12,-0.18756380257601202,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,32,2.518873672395674,+0.200,na,g5,1,0,11,-0.1945405017330148,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,33,2.746279632217894,+0.200,na,g5,8,0,4,-0.1984690488066494,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,34,2.92640177655781,+0.200,na,g5,12,0,0,-0.19943074076933187,False
centers_24_standard,antipodal_weps_p200_k6,antipodal_weps_p200_k6,antipodal_weight,block_2,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block2_ea84ecf443ea\20260723T135129Z,35,3.060726315293831,+0.200,na,g5,11,0,1,-0.19966892207629794,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,0,-3.060726315293831,na,00,g0,1,0,3,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,1,-2.92640177655781,na,00,g0,1,1,2,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,2,-2.746279632217894,na,00,g0,2,0,2,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,3,-2.518873672395674,na,00,g0,4,0,0,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,4,-2.360717942934366,na,00,g0,1,2,1,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,5,-2.125472971056087,na,00,g0,2,1,1,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,6,-1.955683617054956,na,00,g1,2,1,1,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,7,-1.81130581486731,na,00,g1,1,3,0,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,8,-1.70513797996314,na,00,g1,0,4,0,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,9,-1.459132129739855,na,00,g1,2,2,0,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,10,-1.326501968991361,na,00,g1,1,0,3,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,11,-1.193267876314604,na,00,g1,0,4,0,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,12,-1.01205578829373,na,00,g2,1,3,0,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,13,-0.815390451126862,na,00,g2,0,3,1,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,14,-0.582253411155328,na,00,g2,4,0,0,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,15,-0.424110634258503,na,00,g2,4,0,0,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,16,-0.252363301580937,na,00,g2,2,0,2,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,17,-0.126277469898986,na,00,g2,4,0,0,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,18,0.126277469898986,na,00,g3,1,3,0,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,19,0.252363301580937,na,00,g3,0,3,1,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,20,0.424110634258503,na,00,g3,1,0,3,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,21,0.582253411155328,na,00,g3,3,1,0,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,22,0.815390451126862,na,00,g3,1,0,3,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,23,1.01205578829373,na,00,g3,3,0,1,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,24,1.193267876314604,na,00,g4,0,4,0,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,25,1.326501968991361,na,00,g4,1,3,0,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,26,1.459132129739855,na,00,g4,3,1,0,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,27,1.70513797996314,na,00,g4,2,2,0,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,28,1.81130581486731,na,00,g4,1,0,3,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,29,1.955683617054956,na,00,g4,2,2,0,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,30,2.125472971056087,na,00,g5,1,2,1,0.0,False
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,31,2.360717942934366,na,00,g5,0,3,1,0.0,False
